时间,粉丝数,上涨数量(距上次),上涨率(距上次),上涨数量(距第一次),上涨率(距第一次)
Wed Jan 22 2020 16:39:55 GMT+0800 (中国标准时间),2466368,1506,0.0006106144744012248,1956898,0.7934330967641487
Wed Jan 22 2020 16:29:55 GMT+0800 (中国标准时间),2464862,1379,0.0005594633695517234,1955392,0.793306886957566
Wed Jan 22 2020 16:19:54 GMT+0800 (中国标准时间),2463483,1383,0.0005614002613373017,1954013,0.7931911850010737
Wed Jan 22 2020 16:09:54 GMT+0800 (中国标准时间),2462100,1472,0.0005978636123634296,1952630,0.7930750172616872
Wed Jan 22 2020 15:59:54 GMT+0800 (中国标准时间),2460628,1421,0.0005774948509079796,1951158,0.7929512303363206
Wed Jan 22 2020 15:49:53 GMT+0800 (中国标准时间),2459207,1377,0.0005599365974478765,1949737,0.7928315916472262
Wed Jan 22 2020 15:39:53 GMT+0800 (中国标准时间),2457830,1518,0.0006176179800881265,1948360,0.7927155254838618
Wed Jan 22 2020 15:29:53 GMT+0800 (中国标准时间),2456312,1496,0.000609043150870085,1946842,0.7925874237474718
Wed Jan 22 2020 15:19:52 GMT+0800 (中国标准时间),2454816,1286,0.0005238681840105328,1945346,0.7924610235553297
Wed Jan 22 2020 15:09:52 GMT+0800 (中国标准时间),2453530,1317,0.0005367776224460268,1944060,0.7923522435022192
Wed Jan 22 2020 14:59:52 GMT+0800 (中国标准时间),2452213,1513,0.0006169937113945648,1942743,0.7922407229714548
Wed Jan 22 2020 14:49:51 GMT+0800 (中国标准时间),2450700,1228,0.0005010813237034317,1941230,0.7921124576651569
Wed Jan 22 2020 14:39:51 GMT+0800 (中国标准时间),2449472,1322,0.0005397081493481044,1940002,0.7920082368771719
Wed Jan 22 2020 14:29:51 GMT+0800 (中国标准时间),2448150,1144,0.0004672916283724445,1938680,0.7918959214100443
Wed Jan 22 2020 14:19:50 GMT+0800 (中国标准时间),2447006,1116,0.00045606753722712574,1937536,0.7917986306531328
Wed Jan 22 2020 14:09:50 GMT+0800 (中国标准时间),2445890,1335,0.0005458135893274023,1936420,0.7917036334422235
Wed Jan 22 2020 13:59:50 GMT+0800 (中国标准时间),2444555,1782,0.0007289670308092884,1935085,0.7915898803667744
Wed Jan 22 2020 13:49:49 GMT+0800 (中国标准时间),2442773,1239,0.0005072104530384117,1933303,0.7914378454322198
Wed Jan 22 2020 13:39:49 GMT+0800 (中国标准时间),2441534,1004,0.0004112168825009195,1932064,0.791332006844877
Wed Jan 22 2020 13:29:49 GMT+0800 (中国标准时间),2440530,1067,0.0004372001163681659,1931060,0.7912461637431214
Wed Jan 22 2020 13:19:48 GMT+0800 (中国标准时间),2439463,1427,0.0005849648057789767,1929993,0.7911548566221337
Wed Jan 22 2020 13:07:41 GMT+0800 (中国标准时间),2438036,1194,0.0004897384616141846,1928566,0.7910326180581418
Wed Jan 22 2020 12:57:40 GMT+0800 (中国标准时间),2436842,943,0.00038697625861668506,1927372,0.7909302285499019
Wed Jan 22 2020 12:47:40 GMT+0800 (中国标准时间),2435899,935,0.00038384185879628013,1926429,0.7908492921915071
Wed Jan 22 2020 12:37:40 GMT+0800 (中国标准时间),2434964,972,0.00039918454646557404,1925494,0.7907689805680905
Wed Jan 22 2020 12:27:39 GMT+0800 (中国标准时间),2433992,1238,0.0005086294449611995,1924522,0.79068542542457
Wed Jan 22 2020 12:17:39 GMT+0800 (中国标准时间),2432754,1328,0.0005458833897714277,1923284,0.7905789076906256
Wed Jan 22 2020 12:07:39 GMT+0800 (中国标准时间),2431426,1343,0.0005523507604179605,1921956,0.7904645257556676
Wed Jan 22 2020 11:57:38 GMT+0800 (中国标准时间),2430083,1007,0.0004143891381487793,1920613,0.790348724714341
Wed Jan 22 2020 11:47:38 GMT+0800 (中国标准时间),2429076,1108,0.00045614052421579236,1919606,0.7902618114871663
Wed Jan 22 2020 11:37:38 GMT+0800 (中国标准时间),2427968,1095,0.00045099441178796427,1918498,0.7901660977409917
Wed Jan 22 2020 11:27:37 GMT+0800 (中国标准时间),2426873,1321,0.0005443218495570226,1917403,0.7900714211250445
Wed Jan 22 2020 11:17:37 GMT+0800 (中国标准时间),2425552,1178,0.00048566264503914985,1916082,0.7899570901798848
Wed Jan 22 2020 11:07:36 GMT+0800 (中国标准时间),2424374,1109,0.00045743767257032126,1914904,0.7898550306182132
Wed Jan 22 2020 10:57:36 GMT+0800 (中国标准时间),2423265,1137,0.0004692016762508434,1913795,0.789758858399721
Wed Jan 22 2020 10:47:36 GMT+0800 (中国标准时间),2422128,1175,0.0004851106134770747,1912658,0.7896601665973062
Wed Jan 22 2020 10:37:35 GMT+0800 (中国标准时间),2420953,1098,0.00045354040330398813,1911483,0.7895580789879026
Wed Jan 22 2020 10:27:35 GMT+0800 (中国标准时间),2419855,1072,0.00044300175010486163,1910385,0.7894625917668621
Wed Jan 22 2020 10:17:35 GMT+0800 (中国标准时间),2418783,1081,0.0004469189671003972,1909313,0.7893692819901579
Wed Jan 22 2020 10:07:34 GMT+0800 (中国标准时间),2417702,999,0.0004132022887849702,1908232,0.789275105037759
Wed Jan 22 2020 09:57:34 GMT+0800 (中国标准时间),2416703,902,0.0003732357679036274,1907233,0.7891879970356308
Wed Jan 22 2020 09:47:33 GMT+0800 (中国标准时间),2415801,911,0.00037710059727601733,1906331,0.7891092850777031
Wed Jan 22 2020 09:37:33 GMT+0800 (中国标准时间),2414890,931,0.00038552480651292604,1905420,0.7890297280621478
Wed Jan 22 2020 09:27:33 GMT+0800 (中国标准时间),2413959,827,0.0003425907399421448,1904489,0.7889483624204057
Wed Jan 22 2020 09:17:32 GMT+0800 (中国标准时间),2413132,764,0.0003166009982048226,1903662,0.7888760333044359
Wed Jan 22 2020 09:07:32 GMT+0800 (中国标准时间),2412368,766,0.00031753032704794624,1902898,0.7888091700768706
Wed Jan 22 2020 08:57:32 GMT+0800 (中国标准时间),2411602,803,0.00033297368305383726,1902132,0.7887420892833892
Wed Jan 22 2020 08:47:32 GMT+0800 (中国标准时间),2410799,749,0.0003106853785819556,1901329,0.7886717225285061
Wed Jan 22 2020 08:37:31 GMT+0800 (中国标准时间),2410050,730,0.00030289828011866975,1900580,0.7886060455177278
Wed Jan 22 2020 08:27:31 GMT+0800 (中国标准时间),2409320,624,0.00025899423903840086,1899850,0.7885419952517723
Wed Jan 22 2020 08:17:31 GMT+0800 (中国标准时间),2408696,623,0.0002586461720366539,1899226,0.7884872146588859
Wed Jan 22 2020 08:07:30 GMT+0800 (中国标准时间),2408073,458,0.0001901935697132105,1898603,0.788432493533211
Wed Jan 22 2020 07:57:30 GMT+0800 (中国标准时间),2407615,302,0.0001254353374605159,1898145,0.7883922470993078
Wed Jan 22 2020 07:47:30 GMT+0800 (中国标准时间),2407313,316,0.00013126668613512243,1897843,0.7883657006795544
Wed Jan 22 2020 07:37:29 GMT+0800 (中国标准时间),2406997,283,0.00011757388978881154,1897527,0.7883379164992728
Wed Jan 22 2020 07:27:29 GMT+0800 (中国标准时间),2406714,231,0.00009598149177675453,1897244,0.7883130276385146
Wed Jan 22 2020 07:17:29 GMT+0800 (中国标准时间),2406483,198,0.0000822777472352807,1897013,0.7882927076567755
Wed Jan 22 2020 07:07:28 GMT+0800 (中国标准时间),2406285,153,0.00006358349073364128,1896815,0.7882752874243907
Wed Jan 22 2020 06:57:28 GMT+0800 (中国标准时间),2406132,154,0.0000640031386474225,1896662,0.7882618243720627
Wed Jan 22 2020 06:47:28 GMT+0800 (中国标准时间),2405978,187,0.00007772307144953112,1896508,0.7882482715968309
Wed Jan 22 2020 06:37:27 GMT+0800 (中国标准时间),2405791,173,0.00007190982092791934,1896321,0.7882318123228493
Wed Jan 22 2020 06:27:27 GMT+0800 (中国标准时间),2405618,120,0.0000498832316685359,1896148,0.7882165830152584
Wed Jan 22 2020 06:17:27 GMT+0800 (中国标准时间),2405498,195,0.00008106429521038887,1896028,0.7882060180469906
Wed Jan 22 2020 06:05:19 GMT+0800 (中国标准时间),2405303,159,0.00006610393784067953,1895833,0.7881888477252138
Wed Jan 22 2020 05:55:19 GMT+0800 (中国标准时间),2405144,140,0.000058208572958625344,1895674,0.788174845248351
Wed Jan 22 2020 05:45:19 GMT+0800 (中国标准时间),2405004,171,0.00007110175284531751,1895534,0.7881625144906204
Wed Jan 22 2020 05:35:18 GMT+0800 (中国标准时间),2404833,165,0.00006861183292145442,1895363,0.7881474514030704
Wed Jan 22 2020 05:25:18 GMT+0800 (中国标准时间),2404668,175,0.00007277511906009478,1895198,0.78813291481402
Wed Jan 22 2020 05:15:18 GMT+0800 (中国标准时间),2404493,165,0.00006862153476845222,1895023,0.7881174950394948
Wed Jan 22 2020 05:05:17 GMT+0800 (中国标准时间),2404328,187,0.00007777640987419354,1894858,0.7881029543390087
Wed Jan 22 2020 04:55:17 GMT+0800 (中国标准时间),2404141,201,0.00008360574525371017,1894671,0.7880864724656332
Wed Jan 22 2020 04:45:16 GMT+0800 (中国标准时间),2403940,200,0.00008319675199880197,1894470,0.7880687537958518
Wed Jan 22 2020 04:35:16 GMT+0800 (中国标准时间),2403740,209,0.00008694783961659747,1894270,0.7880511203374742
Wed Jan 22 2020 04:25:16 GMT+0800 (中国标准时间),2403531,207,0.00008612329110795742,1894061,0.788032690237821
Wed Jan 22 2020 04:15:16 GMT+0800 (中国标准时间),2403324,241,0.0001002777819386816,1893854,0.788014433343153
Wed Jan 22 2020 04:05:15 GMT+0800 (中国标准时间),2403083,280,0.00011651699088212933,1893613,0.7879931737688628
Wed Jan 22 2020 03:55:15 GMT+0800 (中国标准时间),2402803,295,0.00012277327770940854,1893333,0.7879684684928394
Wed Jan 22 2020 03:45:14 GMT+0800 (中国标准时间),2402508,346,0.0001440161697692578,1893038,0.7879424334903359
Wed Jan 22 2020 03:35:14 GMT+0800 (中国标准时间),2402162,373,0.0001552767881599992,1892692,0.7879118893729898
Wed Jan 22 2020 03:25:14 GMT+0800 (中国标准时间),2401789,393,0.00016362802894009424,1892319,0.7878789518979394
Wed Jan 22 2020 03:15:13 GMT+0800 (中国标准时间),2401396,419,0.00017448184306128602,1891926,0.7878442372686554
Wed Jan 22 2020 03:05:13 GMT+0800 (中国标准时间),2400977,411,0.00017118031534662763,1891507,0.7878072134801791
Wed Jan 22 2020 02:55:13 GMT+0800 (中国标准时间),2400566,453,0.0001887054969536351,1891096,0.7877708840331822
Wed Jan 22 2020 02:45:13 GMT+0800 (中国标准时间),2400113,512,0.00021332328936179255,1890643,0.7877308276735304
Wed Jan 22 2020 02:35:12 GMT+0800 (中国标准时间),2399601,517,0.00021545248564240472,1890131,0.7876855360537023
Wed Jan 22 2020 02:25:12 GMT+0800 (中国标准时间),2399084,596,0.0002484281500772795,1889614,0.787639782516994
Wed Jan 22 2020 02:15:12 GMT+0800 (中国标准时间),2398488,649,0.0002705871365627012,1889018,0.7875870131516188
Wed Jan 22 2020 02:05:11 GMT+0800 (中国标准时间),2397839,736,0.0003069430432985701,1888369,0.7875295213732031
Wed Jan 22 2020 01:55:11 GMT+0800 (中国标准时间),2397103,791,0.00032998164868176295,1887633,0.7874642850140356
Wed Jan 22 2020 01:45:11 GMT+0800 (中国标准时间),2396312,919,0.0003835059875341775,1886842,0.7873941289781965
Wed Jan 22 2020 01:35:10 GMT+0800 (中国标准时间),2395393,926,0.0003865753970225345,1885923,0.787312562072278
Wed Jan 22 2020 01:25:10 GMT+0800 (中国标准时间),2394467,1086,0.0004535456116121041,1884997,0.7872303105451025
Wed Jan 22 2020 01:15:10 GMT+0800 (中国标准时间),2393381,1250,0.000522273720732303,1883911,0.7871337659988109
Wed Jan 22 2020 01:05:09 GMT+0800 (中国标准时间),2392131,1303,0.0005447026103503529,1882661,0.7870225334649315
Wed Jan 22 2020 00:55:09 GMT+0800 (中国标准时间),2390828,1372,0.0005738597674111228,1881358,0.7869064608579119
Wed Jan 22 2020 00:45:09 GMT+0800 (中国标准时间),2389456,1454,0.0006085067061289265,1879986,0.7867841048339036
Wed Jan 22 2020 00:35:08 GMT+0800 (中国标准时间),2388002,1530,0.0006407029809857781,1878532,0.7866542825341017
Wed Jan 22 2020 00:25:08 GMT+0800 (中国标准时间),2386472,1618,0.0006779882604949901,1877002,0.7865175036623099
Wed Jan 22 2020 00:15:07 GMT+0800 (中国标准时间),2384854,1647,0.0006906083139680668,1875384,0.7863726668383054
Wed Jan 22 2020 00:05:07 GMT+0800 (中国标准时间),2383207,1512,0.0006344392241211108,1873737,0.7862250320681334
Tue Jan 21 2020 23:55:06 GMT+0800 (中国标准时间),2381695,1591,0.0006680116471672485,1872225,0.7860893187414846
Tue Jan 21 2020 23:45:06 GMT+0800 (中国标准时间),2380104,1590,0.0006680380353127427,1870634,0.785946328395734
Tue Jan 21 2020 23:35:06 GMT+0800 (中国标准时间),2378514,1699,0.0007143115407350977,1869044,0.7858032368108827
Tue Jan 21 2020 23:25:05 GMT+0800 (中国标准时间),2376815,1747,0.0007350172394570044,1867345,0.7856501242208586
Tue Jan 21 2020 23:15:05 GMT+0800 (中国标准时间),2375068,1767,0.0007439786987151525,1865598,0.7854924574791122
Tue Jan 21 2020 23:05:05 GMT+0800 (中国标准时间),2373301,1768,0.0007449539691762654,1863831,0.7853327496175159
Tue Jan 21 2020 22:55:04 GMT+0800 (中国标准时间),2371533,1769,0.0007459310074959952,1862063,0.78517271317751
Tue Jan 21 2020 22:45:04 GMT+0800 (中国标准时间),2369764,1846,0.0007789805229550284,1860294,0.7850123472210735
Tue Jan 21 2020 22:35:03 GMT+0800 (中国标准时间),2367918,1832,0.0007736754397745192,1858448,0.7848447454683819
Tue Jan 21 2020 22:25:03 GMT+0800 (中国标准时间),2366086,1792,0.0007573689206563075,1856616,0.7846781562462226
Tue Jan 21 2020 22:15:02 GMT+0800 (中国标准时间),2364294,1824,0.000771477658869836,1854824,0.7845149545699477
Tue Jan 21 2020 22:05:02 GMT+0800 (中国标准时间),2362470,1582,0.0006696381329710007,1853000,0.7843485843206475
Tue Jan 21 2020 21:55:02 GMT+0800 (中国标准时间),2360888,1571,0.0006654275848748437,1851418,0.7842040791431021
Tue Jan 21 2020 21:45:01 GMT+0800 (中国标准时间),2359317,1725,0.000731143801362852,1849847,0.7840603869679234
Tue Jan 21 2020 21:35:01 GMT+0800 (中国标准时间),2357592,1600,0.0006786585634834186,1848122,0.7839023885388142
Tue Jan 21 2020 21:25:01 GMT+0800 (中国标准时间),2355992,1509,0.0006404945347861963,1846522,0.7837556324469692
Tue Jan 21 2020 21:15:00 GMT+0800 (中国标准时间),2354483,1413,0.0006001317486683913,1845013,0.7836170403438887
Tue Jan 21 2020 21:05:00 GMT+0800 (中国标准时间),2353070,1433,0.0006089916577067405,1843600,0.7834871040810516
Tue Jan 21 2020 20:54:59 GMT+0800 (中国标准时间),2351637,1459,0.0006204188826761953,1842167,0.7833551691864008
Tue Jan 21 2020 20:44:59 GMT+0800 (中国标准时间),2350178,1483,0.0006310160336791511,1840708,0.783220675199921
Tue Jan 21 2020 20:34:59 GMT+0800 (中国标准时间),2348695,1429,0.0006084229753118221,1839225,0.7830837975982408
Tue Jan 21 2020 20:24:58 GMT+0800 (中国标准时间),2347266,1583,0.0006744016229945817,1837796,0.7829517404503793
Tue Jan 21 2020 20:14:58 GMT+0800 (中国标准时间),2345683,1494,0.0006369147067186827,1836213,0.7828052639678934
Tue Jan 21 2020 20:04:57 GMT+0800 (中国标准时间),2344189,1821,0.0007768144974658613,1834719,0.7826668412828488
Tue Jan 21 2020 19:54:57 GMT+0800 (中国标准时间),2342368,1834,0.0007829683465621115,1832898,0.7824978824847334
Tue Jan 21 2020 19:44:57 GMT+0800 (中国标准时间),2340534,1838,0.0007852908780645784,1831064,0.7823274517695534
Tue Jan 21 2020 19:34:56 GMT+0800 (中国标准时间),2338696,1774,0.0007585423671994992,1829226,0.782156381162836
Tue Jan 21 2020 19:24:56 GMT+0800 (中国标准时间),2336922,1574,0.0006735355309248661,1827452,0.7819910121090905
Tue Jan 21 2020 19:14:56 GMT+0800 (中国标准时间),2335348,1662,0.0007116712370062192,1825878,0.781844076343226
Tue Jan 21 2020 19:04:55 GMT+0800 (中国标准时间),2333686,1740,0.0007456015933591752,1824216,0.7816887104777592
Tue Jan 21 2020 18:54:55 GMT+0800 (中国标准时间),2331946,1882,0.00080705127820284,1822476,0.7815258157778954
Tue Jan 21 2020 18:44:55 GMT+0800 (中国标准时间),2330064,1841,0.0007901070528534838,1820594,0.7813493534941529
Tue Jan 21 2020 18:34:54 GMT+0800 (中国标准时间),2328223,1648,0.0007078359761930022,1818753,0.781176459471451
Tue Jan 21 2020 18:24:54 GMT+0800 (中国标准时间),2326575,1480,0.0006361282142204743,1817105,0.7810214585818209
Tue Jan 21 2020 18:14:54 GMT+0800 (中国标准时间),2325095,1500,0.0006451349299706034,1815625,0.7808820714852511
Tue Jan 21 2020 18:04:53 GMT+0800 (中国标准时间),2323595,1499,0.0006451210301278837,1814125,0.7807406196002316
Tue Jan 21 2020 17:54:53 GMT+0800 (中国标准时间),2322096,1575,0.0006782665316162639,1812626,0.7805990794523568
Tue Jan 21 2020 17:44:52 GMT+0800 (中国标准时间),2320521,1477,0.0006364949940121206,1811051,0.7804501661480331
Tue Jan 21 2020 17:34:52 GMT+0800 (中国标准时间),2319044,1543,0.0006653603812605539,1809574,0.7803103347758817
Tue Jan 21 2020 17:24:52 GMT+0800 (中国标准时间),2317501,1526,0.0006584678927862383,1808031,0.7801640646541252
Tue Jan 21 2020 17:14:51 GMT+0800 (中国标准时间),2315975,1563,0.000674877751271063,1806505,0.7800192143697579
Tue Jan 21 2020 17:04:51 GMT+0800 (中国标准时间),2314412,1482,0.000640335428609945,1804942,0.7798706539717215
Tue Jan 21 2020 16:54:51 GMT+0800 (中国标准时间),2312930,1414,0.0006113457821896901,1803460,0.7797296070352324
Tue Jan 21 2020 16:44:50 GMT+0800 (中国标准时间),2311516,1362,0.0005892236956179408,1802046,0.7795948632845284
Tue Jan 21 2020 16:34:50 GMT+0800 (中国标准时间),2310154,1358,0.0005878395985722164,1800684,0.7794649187889638
Tue Jan 21 2020 16:24:50 GMT+0800 (中国标准时间),2308796,1493,0.0006466573919913236,1799326,0.779335203283443
Tue Jan 21 2020 16:14:49 GMT+0800 (中国标准时间),2307303,1404,0.0006085026543977969,1797833,0.779192416427318
Tue Jan 21 2020 16:04:49 GMT+0800 (中国标准时间),2305899,1392,0.0006036691112663651,1796429,0.7790579726171875
Tue Jan 21 2020 15:54:49 GMT+0800 (中国标准时间),2304507,1539,0.0006678217944228418,1795037,0.7789245161763448
Tue Jan 21 2020 15:44:48 GMT+0800 (中国标准时间),2302968,1532,0.0006652285224979244,1793498,0.7787767784875864
Tue Jan 21 2020 15:34:48 GMT+0800 (中国标准时间),2301436,1522,0.0006613262328389754,1791966,0.7786295165279417
Tue Jan 21 2020 15:24:48 GMT+0800 (中国标准时间),2299914,1423,0.0006187187868763788,1790444,0.7784830215390662
Tue Jan 21 2020 15:14:47 GMT+0800 (中国标准时间),2298491,1642,0.0007143817400198652,1789021,0.7783458799708156
Tue Jan 21 2020 15:04:47 GMT+0800 (中国标准时间),2296849,1733,0.0007545119422304209,1787379,0.7781874211147533
Tue Jan 21 2020 14:54:47 GMT+0800 (中国标准时间),2295116,1615,0.0007036681370353394,1785646,0.7780199345043998
Tue Jan 21 2020 14:44:46 GMT+0800 (中国标准时间),2293501,1645,0.0007172440735800856,1784031,0.7778636242146831
Tue Jan 21 2020 14:34:46 GMT+0800 (中国标准时间),2291856,1716,0.0007487381406161643,1782386,0.7777041838579736
Tue Jan 21 2020 14:24:46 GMT+0800 (中国标准时间),2290140,1757,0.0007672020051175911,1780670,0.7775376177875588
Tue Jan 21 2020 14:14:45 GMT+0800 (中国标准时间),2288383,1747,0.0007634211580841144,1778913,0.7773668131602096
Tue Jan 21 2020 14:04:45 GMT+0800 (中国标准时间),2286636,1681,0.0007351410543698254,1777166,0.7771967204224897
Tue Jan 21 2020 13:54:45 GMT+0800 (中国标准时间),2284955,1568,0.0006862279563492498,1775485,0.777032808085936
Tue Jan 21 2020 13:44:44 GMT+0800 (中国标准时间),2283387,1724,0.0007550187506541817,1773917,0.7768796966961798
Tue Jan 21 2020 13:34:44 GMT+0800 (中国标准时间),2281663,1808,0.0007924044874286868,1772193,0.7767111093969618
